ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,T_23_ACS_Total,T_23_ACS_White,T_23_ACS_Hispanic,T_23_ACS_Black,T_23_ACS_Asian,T_23_ACS_Native,T_23_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_PacificAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_23_CVAP_Total,V_23_CVAP_White,V_23_CVAP_Hispanic,V_23_CVAP_Black,V_23_CVAP_Asian,V_23_CVAP_Native,V_23_CVAP_Pacific,V_23_CVAP_BlackAlone,V_23_CVAP_AsianAlone,V_23_CVAP_NativeAlone,V_23_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_14_SEN_Total,E_14_SEN_Dem,E_14_SEN_Rep,E_14_GOV_Total,E_14_GOV_Dem,E_14_GOV_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SCC_Total,E_16_SCC_Dem,E_16_SCC_Rep,E_18_CMPTR_Total,E_18_CMPTR_Dem,E_18_CMPTR_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_18_SCC_Total,E_18_SCC_Dem,E_18_SCC_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SCC_Total,E_20_SCC_Dem,E_20_SCC_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_TREAS_Total,E_22_TREAS_Dem,E_22_TREAS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
118,118,170582,57545,101384,8793,3614,2520,464,0,0,186293,54315,115717,12761,4532,3167,582,0,0,203245,55358,128783,13380,5527,6171,733,188766,53790,116785,14508,4697,3681,529,10609,3175,236,96,3673,196773,52976,125657,14184,5040,4786,691,202693,54417,127613,16573,5049,6523,589,122511,46304,67877,5697,2539,1752,290,0,0,124464,44047,69853,7087,2297,656,104,6644,1974,108,104,482,0,151094,46212,90518,9168,3925,4680,477,151094,46212,90518,7203,2700,423,192,3299,128113,44671,71606,8177,2320,828,89,0,0,0,0,135261,44419,79338,7455,2512,976,193,6876,1897,150,193,139749,45685,80516,9113,2962,997,132,8439,2253,292,132,147823,48469,84437,9957,3291,1023,311,8902,2495,376,311,50283,23572,26425,47322,22038,25284,25816,9957,15859,26803,11753,15050,55591,26175,26444,160711,72663,78675,48590,23189,23451,49343,25668,23183,49097,22420,25875,48867,24882,22663,48943,23932,23932,134117,48367,73880,57471,28193,27873,72246,36549,34598,70575,33755,34684,207702,103938,103764,58303,28823,28070,51954,25952,25172,51167,25142,24627,51038,24466,24828,50653,23586,25245,49812,24845,24642,67445,33167,32962,80355,37852,41505,78426,39430,36943,71536,33532,37610
119,119,178462,35783,124751,16736,2779,2818,521,0,0,208573,38957,143450,22738,4321,3766,722,0,0,201534,34999,139662,23482,4924,6417,885,211520,38916,148119,20924,4954,3855,850,16875,2632,304,114,4005,205996,36724,143609,23320,5457,5299,859,209761,37655,144030,25173,6582,5764,949,127637,29749,85002,11216,1934,1971,317,0,0,138175,32070,89027,14307,1493,1104,104,13594,1218,314,104,268,0,149782,29570,100100,16328,3586,4814,580,149782,29570,100100,13698,2354,396,256,2917,141675,32312,93760,12369,1795,991,151,0,0,0,0,139734,29753,92639,13770,2532,653,260,12959,2074,228,260,141257,31322,91491,14311,3091,656,265,13541,2696,219,265,141786,30348,91209,15535,3249,642,176,14678,2808,97,176,48532,29999,18236,44276,28419,15857,22989,12851,10138,23986,14568,9418,51687,32263,17011,149737,90965,49982,45277,28694,14676,46093,31050,14606,45830,27590,17514,45562,29980,14354,45649,29030,15618,120468,59540,47904,53476,33987,18214,66938,42966,22899,65177,39890,23186,192156,124111,68045,52641,33465,17894,43814,27893,15192,43022,26935,14787,42871,26075,14973,42550,25578,15046,41508,26426,15076,57694,35860,20681,64558,38157,25514,62811,39068,22016,53120,31654,21395
120,120,176122,41934,83040,48724,5372,3026,808,0,0,182242,38961,94226,46635,5640,1934,964,0,0,200262,40900,104569,49917,7801,6215,1106,186016,42092,92848,48935,5482,2636,1159,41587,4002,384,197,4549,194559,43993,102805,44912,5816,3535,1439,199511,45067,101552,48700,7224,4373,1990,125298,35420,53368,33233,3908,2009,475,0,0,118875,32173,51305,30900,2973,906,94,30265,2734,353,94,620,0,147538,34751,71631,35477,5909,4589,724,147538,34751,71631,31353,4478,438,306,3987,124399,34691,51972,33502,2740,928,113,0,0,0,0,130244,37349,58223,30105,2816,1049,247,29042,2402,193,247,132936,38613,57284,31932,2934,1149,353,30521,2554,223,353,136562,39347,60307,31030,3721,1115,352,29359,3238,180,352,48689,31168,17226,45693,30260,15433,23299,13220,10079,24214,14917,9297,49012,31236,15122,142411,87594,46413,42118,26967,13392,42766,29367,13012,42508,26353,15362,42352,28333,12801,42404,27642,13768,111821,55892,43356,50054,32794,15981,63255,42409,19794,61657,39317,20336,181864,121129,60735,49317,32458,15575,40380,26697,12974,39719,25852,12622,39552,25208,12691,39324,24701,13096,38302,25342,12960,53546,34709,17707,59047,36669,21482,57678,37267,18829,55185,34864,20159
121,121,167318,97638,51896,10267,7937,1886,479,0,0,188460,99100,66506,14599,10255,1765,557,0,0,203209,98132,73954,16430,13865,5603,955,191926,97507,71387,14010,9282,1780,544,10173,6448,210,108,4722,198953,95581,76893,15355,10853,3760,743,205745,98759,78133,15468,11914,5114,796,125805,77550,35533,7044,5444,1324,302,0,0,136009,79169,42585,8576,4648,527,54,7929,3980,215,54,513,0,155904,80194,52687,11513,9696,4104,655,155904,80194,52687,9079,7667,374,256,4955,138617,79158,45059,9130,4287,527,90,0,0,0,0,142398,77384,48701,9926,4968,766,174,8954,4108,235,174,147430,80291,49366,10672,5434,949,125,9694,4442,232,125,148069,79553,51032,9958,5900,1074,126,8910,4737,146,126,73360,27769,45376,73533,25813,47720,45524,12902,32622,47021,16592,30429,83854,33713,44847,242668,84432,145571,77121,30769,43700,78580,36912,40977,78202,30877,45826,77746,35520,40342,77915,34530,41638,218281,64869,135218,87515,38640,46723,104231,50117,52569,102869,44820,55839,301394,132630,168764,87577,39950,45530,78811,37368,40300,77804,36750,38788,77938,36525,39085,77173,32976,42290,76287,35362,40776,94197,44295,48200,101558,47520,52444,100274,49045,49309,98478,44538,52290
122,122,139828,83621,43458,4980,7966,1298,292,0,0,173996,91754,62799,8243,11719,2595,703,0,0,203881,99012,76258,11740,15954,4973,746,173733,91035,63237,8153,11803,2932,664,5697,8975,154,115,4362,195135,93794,77260,11584,13815,4371,495,202372,98174,78427,12616,14349,4962,701,101955,64203,28957,3314,5209,914,174,0,0,121710,70113,39389,5110,5755,885,120,4832,5051,155,120,330,0,152559,78917,53226,7888,10772,3567,509,152559,78917,53226,6169,8670,319,161,4529,122149,70018,39774,4795,5999,1201,100,0,0,0,0,138379,73112,49747,6628,7165,1203,104,5675,6380,128,104,143130,77126,49715,7201,7239,1230,135,6067,6416,101,135,143579,76803,50137,6954,7774,1229,161,5689,6671,157,161,64263,21536,42516,69486,21511,47975,44831,11174,33657,46062,14346,31716,82298,30263,47151,238570,74940,152256,80313,29043,48807,81821,35104,46076,81492,28823,51266,81026,33582,45552,81229,32433,47097,228630,61353,150097,91271,37051,52214,111444,50034,59908,110119,44637,63293,323049,132059,190990,93156,39375,51748,87451,38491,47856,86423,37865,46240,86619,37632,46754,85813,33875,49950,85914,34416,49475,104522,45762,56986,116603,50830,64050,115306,52663,60506,110012,42180,67670
123,123,199834,52573,135495,9101,3813,3291,320,0,0,213700,52196,148091,9289,4572,3528,461,0,0,197123,49910,130732,11211,5447,6301,559,215935,50522,150919,10037,4970,3551,542,7065,3779,246,123,2835,200586,45291,140887,10136,4347,4626,702,199712,47580,136518,11097,4720,5285,628,153915,46451,98104,6750,2901,2422,218,0,0,145636,45728,90485,6081,2138,1129,130,5480,1748,384,130,190,0,157560,44902,99461,8241,4198,4921,395,157560,44902,99461,6367,2890,352,112,2908,148552,44451,93728,6781,2458,990,125,0,0,0,0,139926,40500,89081,6665,2320,1179,155,5912,1679,390,155,140754,42550,86844,7111,2609,1179,140,6256,1938,366,140,141517,41973,87722,7621,2596,1075,117,6820,1780,471,117,59170,33910,24903,55021,32528,22493,32178,16746,15432,33732,19663,14069,62760,38537,20440,180760,103280,65904,57344,35208,19755,58588,39657,18401,58184,35213,21842,57817,38094,18126,57946,37129,19411,154538,73349,63386,64186,41088,21432,75142,49422,24522,73608,45742,25725,216143,138733,77410,62411,40479,20339,53178,35265,17060,52285,34330,16381,52221,33761,16570,51742,31920,17800,51067,34128,16920,64866,41854,21705,68329,42664,24477,66966,43745,21632,49916,31514,17856
124,124,170492,31995,119915,15389,4717,2579,702,0,0,197435,30171,144524,18375,6248,2913,693,0,0,194508,31543,137649,19685,7366,5381,942,199276,30158,146535,18676,6034,3528,921,13458,3732,250,475,4197,197410,30257,142961,19914,7147,4564,1081,192567,30141,136295,22292,7354,5784,1032,120012,26616,79255,10911,3300,1791,477,0,0,129206,23687,89293,12210,2764,678,250,11341,2064,338,250,419,0,143923,26583,97623,14444,5405,4028,636,143923,26583,97623,11771,3827,372,259,2857,130290,23732,90695,11887,2743,666,280,0,0,0,0,130759,24683,89480,12204,2970,664,255,11025,2380,111,255,129735,24899,86984,13400,3032,641,255,12005,2253,188,255,128653,24471,86797,12743,2932,768,199,11667,2058,293,199,39015,25072,13765,37015,24489,12526,18447,10630,7817,19145,11923,7222,45216,29416,13240,130865,82245,40514,39538,26025,11679,40177,28278,11509,39948,25171,14107,39814,27170,11523,39833,26269,12604,104944,54042,38859,46830,30986,14605,58925,39495,18450,57303,36455,18892,169270,113337,55933,45577,30302,14092,36488,24555,11420,35860,23745,11163,35783,23078,11328,35502,22520,11313,35672,24595,10943,48921,31590,16316,53370,32238,20457,51789,32998,17388,5012,2920,2092
125,125,185404,47592,122462,10640,6228,2662,535,0,0,213291,51785,142501,12239,7677,3804,855,0,0,202784,45977,134510,14105,9333,6166,719,216332,52486,144385,13050,8465,3253,640,9321,6135,262,294,3329,213843,48226,144474,14415,9698,4999,476,212080,50527,138512,15298,9980,7133,474,133050,38511,83313,7054,4398,1842,358,0,0,144389,40442,91318,7382,3850,876,420,6996,3362,165,420,147,0,151994,38061,97048,9564,6838,4738,442,151994,38061,97048,7468,5036,330,137,3367,145818,40645,92893,7261,3920,693,300,0,0,0,0,144295,37125,93485,7706,4671,874,150,7042,3755,316,150,144675,39246,90629,8550,4957,860,174,7827,4094,298,174,142939,38609,89716,8049,5483,757,131,7294,4456,239,131,59581,32807,26580,55515,31095,24420,29931,14138,15793,31081,16356,14725,65155,36994,24027,188873,101843,74830,58037,33797,21694,59101,37440,21086,58709,32887,24701,58526,35962,20876,58582,34761,22322,157921,70394,70029,67279,39992,25444,82443,50443,30637,80395,46224,31660,236820,142643,94177,66707,40116,24838,57386,35369,21206,56427,34222,20650,56398,33529,20878,55869,32219,21430,56137,35074,20686,72149,42890,27789,79212,44936,33157,77375,46227,29197,14526,6995,7531
126,126,163192,97065,32332,17920,15751,1806,256,0,0,186556,96447,42311,29942,18188,1346,371,0,0,188805,85624,49569,31228,20594,5055,417,193284,90191,48105,34922,20410,1681,426,32204,18874,209,306,3187,198278,85887,53509,36901,21279,3610,258,198792,83552,54228,37316,22608,4037,376,120772,76215,20964,11988,11140,1193,174,0,0,126763,76119,21813,18247,9625,669,75,17869,9005,208,75,261,0,142610,70172,33653,21379,15317,3657,296,142610,70172,33653,19277,14123,287,69,4399,129852,70807,26482,20223,11438,469,169,0,0,0,0,128962,66816,28082,20988,12065,815,200,19974,11322,58,200,129880,65605,28204,21783,12984,946,230,20793,12196,128,230,132650,65256,28949,23875,13234,1246,189,22570,12419,145,189,64997,18993,45836,61629,17223,44406,38634,8830,29804,39863,10758,29105,71809,24320,43894,212415,64555,139479,64967,22614,40686,65391,26054,38848,65412,22560,41935,65214,25305,38531,65333,25068,39147,180654,47554,123251,73232,27693,44008,86509,35301,50018,85702,32695,50949,252024,97672,154352,71504,27507,42450,60369,23627,35835,59993,23166,35146,60186,23460,35244,59755,21555,36931,59994,21977,37103,75722,30228,43946,81157,32436,47139,80872,34116,44604,79567,31041,48503
127,127,163212,99018,34358,23830,5719,1601,648,0,0,193042,99446,51434,34177,7320,1772,757,0,0,202964,95790,56161,39215,8907,5402,953,198754,102402,53839,34767,8198,2951,828,30270,5542,406,485,5110,203718,95111,58323,40860,8656,5302,779,207049,93913,60091,42009,9501,5903,956,115146,74214,21343,15146,3890,1106,380,0,0,128225,75306,26701,21732,3174,636,377,21274,2875,170,377,363,0,147142,74543,36767,26660,6319,3771,660,147142,74543,36767,24428,5118,410,408,4820,132719,77008,28574,21663,3613,693,380,0,0,0,0,135356,73574,29804,25382,4546,1405,289,24425,4012,183,289,137762,73596,30395,26406,5039,1427,253,25108,4482,148,253,141963,74531,30843,28793,5629,1636,249,27392,4970,202,249,62989,19946,42849,62527,18961,43566,38548,9964,28584,40001,11756,28245,73844,25704,44779,218533,69548,140644,67882,24109,42050,68396,27329,40580,68370,23778,43679,68138,26715,40042,68279,26146,41033,189398,50470,127647,77116,29561,46028,92719,38334,53153,91787,35618,53952,270540,107173,163367,76570,29989,45003,66841,26791,39102,66505,26208,38480,66674,26405,38578,66240,24746,40053,66416,24619,41730,84095,34516,48078,93695,39288,53316,93461,40809,50398,92358,35417,56941
128,128,163094,94584,48380,16299,3498,1890,305,0,0,181914,88100,68381,21415,4488,2538,336,0,0,192949,86212,76158,23251,4832,5549,366,178774,84190,70308,21395,3823,2145,279,16408,2641,306,11,4786,187304,79102,82044,21931,4007,3272,258,188012,79939,80275,23356,4482,3754,162,117787,74093,29808,10808,2548,1287,189,0,0,120852,69979,34861,12750,2152,876,0,12306,2013,331,0,239,0,142045,69774,50065,15883,3583,4100,256,142045,69774,50065,14134,2930,407,75,3967,117937,68014,34697,12233,1816,994,0,0,0,0,0,123069,64886,41246,13649,2124,923,65,12898,1812,148,65,124189,65175,41107,14439,2509,919,40,13404,2161,129,40,127574,65159,44129,14663,2532,1070,66,13524,2127,163,66,51030,15055,35723,51513,13919,37594,27204,6094,21110,28170,7055,21115,55905,16070,37919,164550,45509,113022,48589,14524,32900,48833,15893,32621,48913,14205,34091,48792,15810,32094,48844,15652,32418,136411,30202,100147,56365,17291,38095,68903,21739,46270,67761,20534,45547,199842,62419,137423,55600,16929,37652,46589,13915,31983,46368,13692,31566,46444,13748,31548,46159,12795,32350,46299,13344,32955,60966,18914,41042,68382,20817,46960,67925,22386,43805,67046,20045,47001
129,129,181084,105649,41642,14158,19314,1959,348,0,0,192697,98695,54819,18607,21401,2710,390,0,0,201896,98219,58727,19576,22755,5484,401,192946,98853,54005,18055,22161,3105,306,13604,19321,485,8,6305,198258,96857,58888,19779,22755,3825,388,199454,100262,56921,18849,22720,4110,496,136032,84436,27338,9609,14005,1371,232,0,0,133376,79170,30436,10788,11202,1274,19,9967,10541,286,19,570,0,157245,81839,41074,14004,17449,4198,281,157245,81839,41074,12129,16037,435,83,4905,136144,79539,31092,11382,12285,1432,10,0,0,0,0,140133,79739,33856,13200,11653,1365,50,12217,10917,411,50,141338,82624,32464,12706,12052,1254,130,11223,11367,234,130,144854,80051,35868,13776,13148,1381,149,12391,12409,250,149,69318,24250,44859,63672,20254,43418,38970,10917,28053,40424,13239,27185,73079,27274,42067,214169,71231,133089,67210,25118,39976,67925,29113,38248,67843,25005,41717,67588,28399,37603,67728,27883,38463,185802,52971,121723,76084,30559,43794,91033,38403,51193,89879,35450,52081,263199,105580,157619,75230,30630,42825,65366,27144,37118,64943,26643,36386,65115,26966,36347,64614,24936,38119,64849,26298,38551,81367,33481,46120,88744,35661,51343,88407,37488,48514,87074,34868,52206
130,130,140993,94079,26564,11293,8622,1461,212,0,0,180880,103918,40469,19000,17608,1788,362,0,0,192603,105268,46304,20167,17929,4915,357,182070,105534,42060,19024,15194,1592,232,16470,12487,488,16,4865,186465,102942,44823,20920,17929,2089,182,194269,105040,46615,22363,19492,2514,249,97075,67623,16216,7161,5570,914,125,0,0,114833,74635,19293,10971,8503,956,55,10828,8141,234,55,413,0,138299,79817,30202,13437,12172,3445,258,138299,79817,30202,11948,10987,311,88,4347,116657,76719,20501,10495,7831,730,14,0,0,0,0,120881,76069,23080,12757,7956,736,4,12030,7134,44,4,125171,77241,23838,13746,9310,749,30,12784,8422,39,30,130774,80459,24195,14256,10950,656,9,13375,9919,93,9,51347,12764,38414,53276,11707,41569,33434,6204,27230,34666,7579,27087,68127,18616,46357,201545,48806,145300,63712,17949,44210,64135,20940,42720,64110,17809,45418,63892,20228,42356,64034,20197,42709,179871,37917,133584,73144,22408,49226,89883,29700,58875,89006,27195,59705,262338,80777,181561,74019,22936,49493,66857,20891,44983,66537,20427,44397,66675,20934,44307,66250,18701,46320,66483,19375,46092,83517,26936,54949,94568,30561,62583,94260,32757,59084,92944,29407,63516
131,131,186188,12550,91372,70760,13476,2260,304,0,0,216926,14443,110700,79977,13424,1328,343,0,0,202667,10776,108458,70644,14212,5729,287,210659,14177,106491,79141,12706,2088,306,75242,11683,236,53,1996,206795,13800,104650,77005,12832,4311,355,205093,13930,104793,74560,13698,5277,743,128291,10903,58363,49196,10839,1460,202,0,0,109806,12249,36400,53009,7807,395,30,52661,7632,171,30,98,0,146134,9264,73489,52342,11620,4034,198,146134,9264,73489,49474,11023,146,44,1771,109309,11812,39173,50698,7132,448,25,0,0,0,0,109849,11638,40522,49710,7256,589,80,49270,6973,194,80,107956,12255,38534,48548,7856,709,50,47976,7588,219,50,109931,11497,39967,49853,7744,595,48,49358,7435,204,48,42420,34338,7927,40330,33508,6822,21542,17268,4274,22350,18298,4052,44228,37102,6035,130522,107471,19265,39433,32459,5988,39337,33485,5653,39482,31738,7318,39460,33177,5738,39465,32857,6155,96244,66467,19607,44632,36385,7576,53431,42515,10442,52164,40304,10389,154707,124573,30134,42013,33955,7373,31755,25387,5963,31426,24875,5857,31489,24670,5886,31295,24275,6114,31571,25721,5850,43460,33609,9086,46315,33982,11732,45800,34639,9941,1569,1160,409
132,132,122470,69320,29948,11814,11373,1374,193,0,0,174925,86593,47049,20609,20175,2471,597,0,0,196710,84777,56092,27784,26233,4932,441,186897,89799,50711,21574,24012,2505,505,18200,21333,711,0,5628,199894,86627,57871,26402,28489,3290,553,211004,86069,60462,31396,31777,4528,478,85622,51262,18870,7467,7785,865,117,0,0,108504,62201,23620,11525,9828,997,0,11167,9361,550,0,409,0,142413,65452,38150,18752,18125,3581,264,142413,65452,38150,16488,16838,299,61,4486,116602,67358,24541,11926,11410,1130,0,0,0,0,0,123057,66046,27353,14715,13577,1071,10,13656,12766,369,10,130060,66274,28603,17817,15858,1354,10,16440,14974,349,10,135917,67244,30949,18733,17295,1632,29,17374,16434,320,29,41985,12983,28836,38212,11072,27140,27972,6704,21268,28956,8128,20828,57532,20352,34227,170209,53858,109666,55730,20483,33896,56005,23399,32191,56017,20302,34877,55858,22699,32006,55931,22434,32443,154098,42967,102383,65199,25932,37883,83540,35849,46449,82648,33075,47619,243387,98964,144423,66995,27221,38330,61491,25603,35079,61118,25125,34454,61289,25498,34417,60986,23387,36340,61135,23928,36019,79468,33548,44297,94312,39625,52744,93965,41997,49462,92747,38472,54274
133,133,162684,98355,27164,17958,19316,1206,253,0,0,183314,98495,33562,25817,25145,1609,225,0,0,189647,93808,36416,30849,27113,3359,355,183979,96845,32627,29862,24771,2090,193,26712,21618,304,80,4915,184431,91133,34079,32184,26059,2319,359,187155,90336,36825,34632,24682,2685,366,128205,80506,19653,13114,14743,889,183,0,0,110994,70520,15711,14763,9114,848,50,14308,8464,266,50,167,0,148744,76504,27160,23199,20345,2486,235,148744,76504,27160,20816,18506,279,40,4610,117090,70046,17124,19163,9609,1109,50,0,0,0,0,118740,67545,18451,21682,9969,1182,10,20754,9268,296,10,122040,68093,19489,23731,9492,977,25,22837,8703,295,25,121198,66949,18874,23723,10733,973,36,22493,9932,214,36,68419,24072,44220,71341,23961,47380,40639,10224,30415,42015,13321,28694,70118,29448,37138,205599,70648,127195,65046,24357,38944,65823,30350,34938,65615,24876,39558,65329,29531,34386,65516,29110,35102,179129,52254,115870,72251,31758,38963,83690,40502,42084,83173,35932,45614,242205,105211,136994,70670,31657,37490,61019,26971,33195,60499,26700,31901,60748,27421,31931,60353,24187,35123,60870,25941,34388,74124,33771,38921,78205,35523,41018,78397,36955,39664,77342,33487,43845
134,134,166117,113543,24118,8840,19236,1223,243,0,0,190310,120719,25652,12665,30388,1554,397,0,0,197013,115911,30240,15021,33415,3134,391,193941,121447,26093,12697,32083,1962,525,11012,27032,472,6,7176,194725,115604,28324,15686,33086,2309,541,200175,115722,30550,18647,32743,2774,569,137388,95626,18857,7201,15190,957,190,0,0,137530,95916,16412,8989,14869,1035,19,8612,13537,335,19,247,0,163800,99276,24117,12137,25815,2422,271,163800,99276,24117,10349,23654,200,67,5228,140259,96835,17143,9342,15335,1336,4,0,0,0,0,142628,94102,18500,11527,16975,1083,8,10710,15652,150,8,148151,95650,19723,13333,17904,1032,14,12349,16512,95,14,148966,93902,20149,14380,19093,951,71,13025,17478,106,71,78334,38408,39653,84567,37762,46805,47735,20416,27319,49680,25504,24176,87146,49390,32434,251663,115910,124339,85265,43265,39541,87297,54514,32114,86425,45388,39112,86203,52762,31523,86415,51809,32789,230510,92638,117737,93390,54893,36440,107203,66968,38704,106854,60472,44549,309157,173868,135289,91724,55495,34263,81839,51010,29592,81278,50706,28201,81592,51502,28262,80856,46611,32915,81598,50863,30640,97080,59573,35746,102748,63272,37235,103229,64967,36260,94048,57676,36370
135,135,150885,45776,64247,29446,12631,1886,473,0,0,192027,46038,87210,42096,19225,2459,661,0,0,203172,40604,94791,48527,20108,6212,442,186657,43495,81890,44820,18372,2636,541,38196,15560,295,166,5704,196856,41503,91874,49718,17459,3815,755,200809,40563,92018,49457,21100,3991,758,100301,34377,39243,18156,8839,1157,293,0,0,107218,33469,36958,25272,10595,460,135,24814,9963,168,135,392,0,144609,32346,64709,32064,15143,4448,299,144609,32346,64709,29016,13981,305,80,3463,107007,32951,37803,25402,9765,532,125,0,0,0,0,112673,32030,43990,26282,9387,645,120,25289,8849,121,120,114988,31657,44383,26466,11452,704,125,25491,10965,119,125,119926,30200,48711,27511,12604,909,42,25975,12250,161,42,36295,17917,18253,33216,16773,16443,19358,8759,10599,20185,9774,10411,48616,28218,18207,143563,79283,57908,45891,27793,16703,46005,29614,16078,46040,27367,18049,45947,28932,16089,45969,28527,16664,119729,57450,52065,53417,32177,20122,67727,40569,26172,66570,38306,26192,197208,117725,79483,51775,30751,19902,41147,24121,16443,40893,23615,16314,40937,23514,16373,40717,22475,17107,40804,23171,16902,57749,32981,23468,65373,34545,29444,64819,36543,26189,63779,34944,28834
136,136,157349,90194,38457,14113,14806,2251,478,0,0,188292,97319,48865,17519,25576,2172,265,0,0,203587,95336,50375,20794,34434,5393,686,190661,95519,49811,18544,28603,3032,804,13564,23090,383,263,7315,202231,96176,51948,21450,33048,4045,612,204744,94407,52911,23108,34096,4174,674,112961,69239,24402,8949,9949,1492,298,0,0,121693,73650,26340,10544,9884,899,55,9981,8786,249,55,386,0,152857,77078,35055,14503,23529,3930,456,152857,77078,35055,12094,21551,391,171,5752,123361,72976,27436,11200,10013,1125,125,0,0,0,0,133652,74968,31045,13255,12729,1156,104,12130,11390,142,104,136877,75332,32555,14043,13041,1049,75,13018,11531,189,75,138095,74892,32579,14649,14213,1169,117,13235,12789,160,117,54981,28017,26764,53674,25544,28130,29729,13261,16468,31042,15272,15770,66180,34299,25928,189136,89222,84629,64027,35712,25349,65673,41723,23167,65314,36138,27284,64801,39355,23022,64953,38621,24053,174447,75095,78746,72117,42436,27110,86590,53382,31037,84442,49631,32381,244790,146460,98330,70219,42298,25564,60463,37999,21308,58469,36784,19590,59458,37168,20360,59141,35077,22297,44088,28081,15235,74177,45548,26639,78195,47350,28752,77228,48195,26748,71791,43104,27667
