ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_16_GOV_Total,E_16_GOV_Dem,E_16_GOV_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_GOV_Total,E_20_GOV_Dem,E_20_GOV_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_GOV_Total,E_24_GOV_Dem,E_24_GOV_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
32,CO5,10051,9597,152,121,46,144,0,0,0,10221,8745,582,758,65,107,21,0,0,9425,8194,346,501,102,250,9,10025,8884,400,661,74,60,17,561,62,3,17,9,89,9485,8328,421,624,62,70,0,8205,7888,105,76,30,109,0,0,0,8540,7255,529,615,30,85,20,615,30,0,4,0,7827,6815,292,462,74,179,7,7827,6815,292,394,53,30,1,10,232,8265,7235,368,554,35,54,15,0,0,0,0,0,7735,6815,343,489,35,72,0,485,25,0,0,7492,6530,256,532,22,152,0,513,0,40,0,4395,2968,1357,4105,2861,1244,3974,1954,1766,3973,2167,1639,3901,2054,1639,2846,1360,1420,4011,1914,1966,4065,2147,1852,4027,2430,1475,4025,1381,2547,4047,1921,2078,3966,1737,2102,3912,2048,1861
33,CO6,3543,3418,28,12,51,36,0,0,0,3386,3156,94,32,107,86,0,0,0,3386,3180,58,30,41,54,3,3520,3365,55,14,83,16,0,6,29,0,0,0,61,3627,3412,27,12,135,1,0,2906,2830,15,4,34,23,0,0,0,2840,2706,60,18,30,35,0,14,30,15,0,0,2850,2711,35,10,28,45,1,2850,2711,35,7,27,7,0,2,61,3071,2995,44,12,30,4,0,0,0,0,0,0,3138,3043,29,14,53,0,0,4,14,0,0,3089,3048,20,10,9,0,0,0,0,0,0,2079,1296,756,2061,1335,726,2066,1059,888,2054,1119,880,2014,1044,892,1596,807,764,2131,1044,1039,2214,1223,953,2191,1351,798,2182,779,1369,2254,1202,1028,2221,1033,1141,2204,1240,962
34,GR1,10484,10068,156,73,103,110,11,0,0,10937,10480,157,56,107,141,1,0,0,10799,9932,299,111,122,254,4,10705,10329,156,85,66,77,1,2,48,26,1,0,143,10729,9969,285,137,83,123,3,8290,8017,101,40,61,85,8,0,0,8959,8722,16,32,76,134,2,7,67,102,0,0,8885,8257,193,62,76,213,2,8885,8257,193,28,57,17,0,35,298,8927,8761,20,45,36,73,2,0,0,0,0,0,8792,8469,134,51,64,92,2,3,49,8,2,8650,8301,194,25,41,63,0,7,6,7,0,5422,2961,2386,5283,2831,2452,5465,2250,2742,5428,2276,2908,5365,2341,2763,4245,1896,2252,5749,2362,3203,5948,2886,2961,5886,3132,2624,5903,1816,3991,6305,2912,3298,6208,2480,3550,6103,2909,3193
42,GR2,3630,3491,51,10,36,47,3,0,0,3729,3551,96,28,67,42,10,0,0,3567,3280,71,31,73,59,3,3726,3575,71,27,42,43,8,0,30,11,8,0,36,3605,3484,63,40,27,10,3,2931,2858,22,6,21,29,1,0,0,3228,3105,59,0,19,41,8,0,14,8,0,0,2995,2778,48,21,53,48,3,2995,2778,48,6,38,8,1,16,100,3238,3132,41,0,26,40,6,0,0,0,0,0,3095,3016,36,12,15,8,2,8,8,4,2,2961,2902,12,5,36,0,0,5,39,0,0,2184,1366,781,2153,1341,812,2201,1279,806,2185,1201,894,2154,1225,814,1850,1102,721,2348,1284,1002,2472,1563,868,2383,1526,796,2448,1073,1328,2505,1555,891,2466,1402,1022,2455,1543,907
43,GR3,3290,3165,33,16,49,32,4,0,0,2507,2335,28,9,110,25,0,0,0,3359,3065,68,38,99,60,0,2895,2483,136,10,222,34,0,8,201,27,0,6,34,3017,2581,118,28,273,7,0,2680,2593,22,8,31,23,3,0,0,2004,1940,10,9,18,21,1,8,18,10,0,0,2862,2649,41,21,84,38,0,2862,2649,41,10,68,4,0,8,82,2288,2070,80,17,93,20,0,0,0,0,0,0,2431,2201,68,30,130,4,0,25,126,0,0,2466,2276,69,20,97,6,0,20,90,0,0,1772,1046,702,1731,1024,707,1835,904,767,1821,900,844,1786,934,737,1457,706,721,1923,912,947,2015,1160,825,1990,1215,731,1992,655,1296,2050,1111,894,2019,956,1006,1977,1124,846
44,GR4,2820,2737,24,11,22,27,2,0,0,2726,2535,87,26,25,53,0,0,0,3309,3062,67,21,60,67,4,2915,2787,75,19,27,14,0,19,27,0,0,3,1,3152,3055,34,19,37,10,0,2300,2244,14,2,15,22,1,0,0,2171,2075,31,14,23,26,0,4,23,0,0,0,2762,2598,37,9,44,47,3,2762,2598,37,3,28,5,2,7,82,2362,2310,19,10,26,0,0,0,0,0,0,0,2501,2451,21,4,18,0,0,0,12,0,0,2769,2700,29,9,13,8,0,0,9,0,0,1717,960,723,1647,912,735,1838,912,774,1825,922,819,1794,954,716,1409,702,677,2033,971,998,2178,1241,896,2162,1290,816,2134,747,1352,2338,1275,1028,2311,1070,1191,2300,1272,1028
45,GR5,7170,6882,76,44,77,85,6,0,0,7088,6642,164,62,161,117,7,0,0,6999,6563,102,58,69,135,11,6873,6481,143,34,133,147,5,14,70,52,0,0,108,7076,6578,153,59,117,217,15,5796,5601,52,25,48,62,6,0,0,5662,5450,63,35,9,68,1,33,9,25,19,0,5764,5453,61,37,47,98,10,5764,5453,61,21,35,8,2,12,172,5706,5420,103,4,64,102,4,0,0,0,0,0,5789,5443,122,8,63,133,4,8,51,35,4,6045,5680,142,11,65,103,0,11,55,8,0,3470,1765,1620,3241,1684,1557,3475,1321,1854,3414,1341,1896,3384,1320,1863,2709,1070,1579,3503,1314,2062,3582,1570,1947,3533,1739,1688,3520,959,2494,3956,1566,2339,3885,1291,2480,3802,1640,2159
46,GR6,3628,3501,32,25,29,46,11,0,0,3809,3433,65,79,197,54,0,0,0,3580,3343,34,22,30,102,9,3788,3413,78,76,219,17,0,57,219,2,0,22,0,3641,3338,147,78,60,32,0,2902,2825,18,10,18,32,3,0,0,2986,2858,33,46,25,30,0,46,25,6,0,0,3012,2831,24,13,20,81,2,3012,2831,24,3,3,2,0,14,135,2884,2787,28,43,22,4,0,0,0,0,0,0,2977,2815,104,18,37,8,0,18,27,0,0,3070,2887,126,11,44,8,0,11,17,0,0,2184,1193,954,2011,1078,933,2156,957,1036,2143,987,1059,2114,988,1035,1713,773,917,2294,1009,1212,2395,1229,1119,2378,1251,1075,2382,835,1503,2549,1183,1299,2482,1045,1368,2452,1190,1261
47,GR7,3333,3221,31,22,26,30,1,0,0,3291,3243,17,4,0,27,0,0,0,3343,3045,79,36,60,89,4,3320,3301,9,4,0,6,0,4,0,0,0,0,6,3366,3351,7,1,0,7,0,2657,2582,17,11,18,26,1,0,0,2725,2685,15,0,0,25,0,0,0,0,0,0,2742,2535,46,21,38,68,3,2742,2535,46,11,14,4,0,11,121,2640,2625,10,0,0,4,0,0,0,0,0,0,2710,2705,4,0,0,4,0,0,0,0,0,2639,2475,0,130,34,7,0,123,0,0,0,1829,1072,726,1820,1054,766,1911,890,870,1920,931,893,1887,1013,765,1571,749,790,2050,929,1056,2129,1120,964,2120,1206,870,2108,713,1358,2169,1094,1040,2144,984,1114,2122,1117,1004
48,GR8,11174,10634,155,128,162,107,3,0,0,10978,10141,84,327,377,83,0,0,0,10624,9487,309,199,319,204,8,11318,10234,138,264,353,66,0,128,204,0,0,9,605,10952,9608,324,312,276,42,0,9558,9180,116,74,109,84,1,0,0,8835,8240,69,289,174,75,0,130,110,0,4,0,9175,8277,245,161,240,164,7,9175,8277,245,66,168,22,6,40,351,9050,8445,110,218,218,54,0,0,0,0,0,0,9075,8450,210,285,98,44,0,205,58,0,0,8882,8126,283,345,108,9,0,200,37,0,0,6336,4037,2215,5830,3649,2181,6265,3351,2460,6242,3407,2555,6103,3299,2491,4604,2727,1772,6085,3227,2645,6114,3736,2254,6019,3838,1983,5984,2530,3325,6229,3539,2570,6123,3194,2762,6013,3597,2409
49,GR9,4595,4433,41,26,59,42,1,0,0,4555,4189,79,56,254,10,7,0,0,4410,4017,63,46,73,165,4,4579,4230,27,46,184,29,5,42,106,12,4,19,138,4461,4051,21,87,96,67,4,3649,3532,29,8,44,35,0,0,0,3740,3446,26,27,234,7,1,25,121,4,1,0,3698,3401,47,36,54,124,2,3698,3401,47,15,43,7,0,6,179,3854,3598,6,40,169,50,5,0,0,0,0,0,3716,3505,4,81,87,79,5,75,46,9,5,3757,3629,14,3,15,124,0,0,9,9,0,2227,1324,871,2163,1284,879,2286,1062,1071,2301,1152,1035,2268,1094,1056,1738,833,879,2416,1120,1231,2515,1347,1124,2484,1419,1016,2478,869,1571,2639,1384,1215,2600,1225,1309,2569,1384,1183
35,GR10,4140,4005,37,23,44,32,10,0,0,4267,3885,39,15,101,218,16,0,0,4404,4073,77,32,75,114,4,4153,3658,58,39,198,223,20,3,146,9,0,0,279,4364,3962,86,56,148,102,13,3301,3220,20,11,25,24,4,0,0,3580,3280,39,10,65,174,0,0,65,10,15,0,3708,3449,56,26,49,94,2,3708,3449,56,19,32,11,0,8,133,3480,3040,59,35,140,190,0,0,0,0,0,0,3475,3175,63,34,110,77,0,0,110,4,0,3463,3198,43,18,141,63,0,0,123,0,0,2381,1245,1098,2299,1124,1175,2388,893,1323,2374,976,1286,2226,956,1134,1876,709,1145,2592,969,1547,2718,1206,1466,2712,1301,1346,2694,726,1924,2924,1357,1521,2876,1165,1651,2851,1361,1486
36,GR11,4145,3952,53,18,44,86,1,0,0,4399,4200,75,23,57,73,16,0,0,4362,4066,50,29,45,91,3,4537,4261,79,24,38,142,20,0,28,25,11,26,108,4580,4330,76,13,32,80,9,3363,3251,22,10,27,52,0,0,0,3680,3539,36,8,41,46,7,0,36,6,3,0,3660,3433,32,19,39,68,2,3660,3433,32,8,22,11,1,18,135,3851,3672,36,4,26,78,9,0,0,0,0,0,3929,3765,44,6,28,52,9,0,20,21,9,4026,3746,109,49,35,59,0,18,31,20,0,2324,1151,1135,2225,1109,1116,2467,897,1377,2434,937,1359,2387,951,1292,1947,689,1216,2638,940,1600,2764,1166,1538,2741,1276,1374,2742,692,1986,2861,1163,1648,2820,998,1725,2778,1178,1599
37,GR12,12976,10442,479,493,1448,162,8,0,0,13319,10628,547,583,1599,151,8,0,0,13615,10884,694,430,1360,168,8,13238,10273,623,627,1694,135,10,444,1278,60,10,10,540,12889,9846,564,546,1680,117,18,10974,8777,411,443,1232,156,8,0,0,10065,8575,354,345,729,59,10,278,634,25,4,0,11613,9442,576,362,1047,148,7,11613,9442,576,195,868,40,2,32,458,10210,8560,425,417,743,62,4,0,0,0,0,0,10025,8295,459,373,808,86,8,289,649,33,8,10493,8457,532,347,1089,39,11,286,894,19,11,8696,7033,1595,8401,6405,1996,9037,7451,1158,8938,6839,1950,8538,6498,1810,7154,5804,1310,8478,6743,1588,8422,7284,1059,8327,7097,1127,8114,5889,2139,8422,7099,1168,8107,6412,1559,8209,6844,1351
38,GR13,4409,3693,144,109,419,43,1,0,0,4635,3785,307,151,408,8,0,0,0,4762,3732,203,107,543,97,5,4505,3476,289,96,634,6,0,83,579,6,0,0,72,4716,3719,106,78,688,23,0,3543,3019,106,75,312,30,0,0,0,3468,3052,234,25,149,10,0,25,139,10,0,0,4028,3202,143,75,455,72,5,4028,3202,143,51,424,7,0,26,175,3489,2918,212,6,308,4,0,0,0,0,0,0,3935,3428,84,3,367,19,0,2,350,4,0,3742,3490,0,2,204,11,0,0,200,7,0,2116,1429,666,2114,1480,634,2417,1663,576,2414,1604,745,2364,1557,738,2047,1402,621,2573,1718,793,2673,2011,632,2664,2011,593,2634,1506,1099,2558,1915,602,2503,1712,749,2488,1870,614
39,GR14,4589,3979,128,108,345,51,0,0,0,4620,4169,154,87,217,21,0,0,0,4734,3964,196,139,292,105,6,4237,3914,110,86,108,1,0,74,79,0,0,0,58,4721,4253,109,49,237,23,15,3722,3271,95,63,268,35,0,0,0,3694,3502,120,20,61,3,0,20,61,0,0,0,3954,3361,143,102,227,85,4,3954,3361,143,74,182,7,1,14,172,3418,3325,69,33,50,1,0,0,0,0,0,0,3941,3743,77,20,102,14,0,21,81,0,0,4082,3836,54,36,137,43,0,32,104,3,0,2032,1415,595,2266,1590,676,2458,1639,643,2456,1621,734,2425,1546,771,2049,1342,675,2526,1634,807,2574,1902,634,2553,1917,568,2532,1357,1130,2965,2190,720,2892,1995,831,2865,2122,742
40,GR15,4153,3700,104,62,267,32,3,0,0,4368,3634,251,85,378,17,0,0,0,4786,3756,171,169,523,121,8,4976,4269,266,150,229,61,0,149,128,0,0,17,149,5078,4194,285,65,392,118,72,3374,3050,76,38,193,21,3,0,0,3388,2956,255,15,145,16,0,15,110,0,0,0,4051,3212,143,125,435,84,7,4051,3212,143,106,395,6,2,26,161,3838,3342,263,15,153,58,0,0,0,0,0,0,3854,3249,259,50,117,93,0,0,78,0,0,4328,3509,357,75,231,122,0,27,204,0,0,2654,1836,794,2459,1708,751,2398,1596,622,2357,1576,697,2315,1519,704,1959,1326,612,2587,1681,831,2702,1982,688,2691,1999,637,2675,1472,1165,2684,1971,659,2629,1792,784,2620,1939,677
41,GR16,4582,4391,56,38,64,43,1,0,0,4545,4526,0,3,0,0,16,0,0,4465,4101,96,42,61,115,12,4566,4516,7,30,0,0,13,30,0,0,13,0,0,4489,4384,7,59,0,21,18,3694,3574,34,22,41,29,1,0,0,3790,3770,0,4,0,0,15,4,0,0,0,0,3793,3530,71,23,51,87,8,3793,3530,71,13,41,6,3,11,118,3935,3885,8,30,0,0,15,0,0,0,0,0,3800,3710,8,45,0,19,20,45,0,15,20,4118,4000,5,49,0,64,0,49,0,8,0,2461,1613,826,2386,1544,842,2594,1445,931,2569,1457,1005,2533,1426,996,1980,1102,847,2692,1480,1125,2765,1777,930,2743,1826,848,2738,1184,1513,2741,1679,1017,2708,1491,1159,2676,1698,972
57,HI1,12897,12208,243,108,278,52,6,0,0,13789,12670,382,199,567,51,22,0,0,14222,12656,567,242,449,174,16,13991,12737,421,181,623,62,15,140,248,19,0,0,426,14221,12837,599,220,460,28,7,9556,9102,146,69,191,37,3,0,0,10718,9984,250,120,310,30,0,120,205,15,20,0,11298,10265,331,138,329,125,5,11298,10265,331,81,278,9,0,50,284,10520,9715,315,104,315,50,0,0,0,0,0,0,10935,10055,400,135,349,15,0,120,219,0,0,11107,10206,304,174,377,58,0,100,332,4,0,6956,2982,3911,7033,2861,4172,7709,2717,4621,7650,2890,4430,7456,2530,4665,5554,1896,3561,8382,2851,5326,8854,3480,5253,8687,3974,4476,8758,2020,6609,9223,3398,5717,9075,2816,6096,8901,3442,5450
68,HI2,21203,19788,367,229,764,92,4,0,0,22543,20319,641,428,1293,36,0,0,0,23322,20087,748,339,1664,271,30,22710,19982,738,407,1694,28,0,175,1190,0,0,0,625,23385,19856,820,608,1985,83,0,15131,14313,236,112,427,51,3,0,0,16240,15150,394,125,585,10,0,70,495,0,0,0,17595,15574,441,208,1044,186,22,17595,15574,441,119,915,17,5,62,462,16500,15135,395,135,832,10,0,0,0,0,0,0,16830,15005,425,260,1033,24,0,105,999,0,0,17777,15615,619,150,1320,35,4,93,1272,0,4,12632,5115,7442,12678,4707,7971,13570,5851,6816,13533,5183,8008,13405,5087,7911,10973,4075,6815,14307,5764,8246,14739,7521,7052,14686,7856,6630,14694,4077,10493,14682,7444,6963,14510,5954,8399,14473,7774,6686
50,HI3,8831,5849,2216,618,178,137,35,0,0,9547,5227,3348,868,463,279,0,0,0,10074,5443,3328,804,346,262,21,9386,5485,3098,843,289,271,0,204,175,0,0,19,407,10287,6230,2850,681,249,210,0,6701,4822,1372,374,124,102,24,0,0,6517,4570,1385,150,288,102,0,125,248,0,11,0,7820,4618,2246,546,251,193,17,7820,4618,2246,296,203,16,1,70,370,6096,4380,1222,124,181,125,0,0,0,0,0,0,6773,5211,1096,184,106,110,0,81,70,0,0,7088,5168,1182,359,167,120,0,327,101,0,0,3058,2012,1003,3117,2181,936,3132,1893,1041,3086,1916,991,2979,1765,1015,1944,1175,734,3132,1772,1253,3206,2007,1131,3141,2108,936,3135,1346,1708,2893,1642,1208,2799,1460,1245,2742,1696,1043
51,HI4,10310,8089,912,391,836,70,9,0,0,10445,8380,844,188,1080,84,0,0,0,10348,7619,1002,448,927,143,17,10564,8397,1079,253,852,42,0,134,777,30,0,0,146,10586,8145,1295,305,740,142,0,8062,6563,589,241,602,49,7,0,0,8125,6982,544,66,482,68,0,64,445,12,0,0,8583,6545,704,352,690,105,10,8583,6545,704,225,615,8,3,100,383,8246,7044,662,118,398,14,0,0,0,0,0,0,8159,6833,749,108,325,70,0,83,275,14,0,8377,6511,981,165,536,143,0,139,452,0,0,4966,2736,2177,4997,2758,2239,5142,2684,2095,5099,2588,2303,4990,2537,2186,3799,1932,1818,5297,2663,2483,5457,3224,2143,5409,3399,1889,5374,2043,3247,6033,3424,2523,5932,2828,2971,5823,3405,2412
52,HI5,10246,8785,390,244,785,38,7,0,0,10269,8279,866,532,589,129,34,0,0,10119,8009,713,385,749,162,21,10237,8444,847,423,453,151,30,369,404,2,0,0,170,9982,7915,932,342,660,114,0,8140,7168,245,173,514,33,6,0,0,7917,6792,406,305,303,73,0,303,286,8,35,0,8239,6704,493,252,565,112,13,8239,6704,493,178,504,13,4,72,271,7923,6972,322,278,206,101,0,0,0,0,0,0,7786,6738,492,213,269,80,0,172,236,1,0,7597,6422,450,431,262,44,0,371,203,6,0,5711,3076,2576,5707,2998,2709,6049,3070,2585,6021,2920,2884,5902,2885,2781,4655,2204,2383,6102,2959,2980,6217,3573,2549,6146,3729,2280,6140,2251,3799,6462,3556,2803,6366,2905,3359,6247,3574,2661
53,HI6,9100,7261,1199,397,234,112,15,0,0,9491,7151,1478,520,429,23,74,0,0,9869,7144,1730,489,318,180,16,8891,6881,1129,558,487,25,46,158,429,11,5,20,257,9128,6517,1684,723,455,27,27,6958,5797,741,234,163,67,9,0,0,6927,5652,727,258,236,19,10,148,185,4,50,0,7939,6066,1142,341,239,126,12,7939,6066,1142,213,189,12,4,53,260,6557,5447,627,253,194,14,4,0,0,0,0,0,7007,5640,1012,273,139,14,0,140,76,4,0,6928,5476,1080,181,273,15,0,109,235,6,0,4261,2507,1719,4110,2405,1705,4341,2362,1673,4281,2246,1816,4188,2204,1746,3230,1705,1475,4579,2349,2081,4757,2859,1836,4722,2981,1624,4680,1832,2747,4453,2534,1863,4359,2162,2109,4286,2502,1775
54,HI7,9362,7473,1139,359,350,110,21,0,0,9254,6801,1200,848,752,115,0,0,0,9820,6815,1816,529,498,172,22,9067,6794,1415,672,542,62,0,228,428,0,0,8,197,9321,6755,1474,598,648,120,0,7404,6162,711,230,244,76,13,0,0,6823,5769,707,152,128,45,0,123,106,0,29,0,7908,5810,1201,364,380,140,18,7908,5810,1201,209,335,14,5,48,286,6945,5841,851,106,172,8,0,0,0,0,0,0,7392,5880,929,261,258,45,0,176,242,0,0,7394,5640,1097,242,384,32,0,188,352,0,0,3785,2130,1613,4276,2577,1699,3986,2106,1625,3965,2118,1659,3884,2031,1649,2750,1394,1304,3946,2000,1830,3985,2324,1604,3928,2471,1377,3922,1498,2352,3938,2116,1760,3831,1804,1929,3748,2132,1612
55,HI8,9816,7801,1334,373,292,83,19,0,0,9784,6747,2123,600,381,52,19,0,0,9853,6679,2098,551,326,186,14,10165,7011,2305,979,338,70,22,228,128,42,0,26,424,10515,7486,2320,1130,303,126,37,7449,6193,799,230,202,63,10,0,0,6828,5345,999,140,312,23,0,134,132,20,20,0,7725,5592,1355,364,237,142,12,7725,5592,1355,231,198,17,1,54,277,7230,5638,1153,96,276,37,0,0,0,0,0,0,7703,5854,1398,184,211,32,0,173,65,0,0,7472,5991,1073,236,136,35,4,230,123,0,4,4237,2469,1703,4390,2685,1705,4353,2350,1724,4274,2342,1691,4170,2208,1693,2970,1577,1348,4264,2197,1922,4355,2596,1674,4094,2543,1420,4262,1676,2500,4478,2435,1978,4380,2099,2171,4288,2478,1806
