ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_CENS_ADJ_Total,T_20_CENS_ADJ_White,T_20_CENS_ADJ_Hispanic,T_20_CENS_ADJ_Black,T_20_CENS_ADJ_Asian,T_20_CENS_ADJ_Native,T_20_CENS_ADJ_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_22_CMPTR_Total,E_22_CMPTR_Dem,E_22_CMPTR_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_SEN_Total,E_22_SEN_Dem,E_22_SEN_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
46,46,134691,85157,20936,14691,15397,1038,207,0,0,133287,80220,20863,13855,19244,1039,269,0,0,139502,79589,23249,15754,22232,1969,243,139704,79627,23300,14596,21957,1626,185,132504,77156,22230,14185,20407,930,225,11229,16328,138,51,268,5109,139667,78940,24303,15278,22601,1513,202,110155,73955,14888,10240,11784,736,167,0,0,91830,60324,12290,8406,10207,395,54,8117,9855,141,166,0,113750,68583,17031,11499,17233,1427,188,113750,68583,17031,8931,15510,95,19,730,2851,91279,59320,12901,8789,10031,369,33,0,0,0,0,0,96570,60766,13942,9591,11942,436,20,9002,11204,205,20,94330,57889,14860,9517,11655,419,78,8849,10756,218,78,42062,23672,17994,33921,20230,13691,42043,22333,18207,38568,26806,10836,30874,19411,11426,31577,19107,11575,30902,18524,11537,37111,21891,14419,48819,25163,23024,29557,14297,15237,35323,18177,16756,29847,14616,15028,30693,13696,16941,29765,13846,15896,30104,14112,15946,37622,17928,19314,44792,19793,23981,41918,20430,20965,40741,19167,21574
47,47,126440,64172,17207,2859,42529,617,205,0,0,132514,53111,21506,4266,54422,751,103,0,0,138689,51598,21052,4223,62266,2160,196,138775,51635,21077,3845,62043,1971,157,130072,52464,19832,4435,53893,831,112,2954,50505,180,28,288,3820,132443,52314,21548,4995,54481,1176,555,100726,53903,12293,2010,32653,444,153,0,0,76444,35635,7824,2455,30237,290,19,2230,29847,46,74,0,109180,42826,15030,3056,48491,1534,155,109180,42826,15030,1931,46181,39,26,407,2740,75497,34786,8212,2571,29564,362,29,0,0,0,0,0,75330,35068,8283,2282,29337,354,10,1954,28907,100,10,73893,32341,8690,2802,29513,242,90,2497,29207,104,90,24501,12236,12027,21717,12652,9065,26590,14052,11677,23633,16497,6535,17857,11170,6669,18207,10925,6691,17686,10588,6568,22703,13353,8851,32288,16860,14998,17057,7369,9673,21404,10548,10636,17146,7602,9381,17657,6696,10939,17089,6919,10157,16041,7347,7779,23427,10124,13069,29661,11063,18040,26839,11633,14878,25536,9948,15588
48,48,126051,102435,9938,2615,11054,508,132,0,0,120208,96057,9377,2944,11878,339,203,0,0,136798,100231,11203,3423,16026,1091,103,136841,100248,11214,3432,16407,1026,90,119979,95364,9737,2722,11390,776,215,1980,10164,64,74,1018,1575,127408,96886,10911,3481,12150,1607,357,78665,61479,7118,2003,8052,338,93,0,0,62472,50288,4575,1823,5457,171,35,1812,5322,91,96,0,83747,58795,7956,2719,11384,758,82,83747,58795,7956,2011,10154,55,7,2458,2311,61658,49293,4837,1602,5597,114,70,0,0,0,0,0,64540,50181,5271,2550,6206,301,50,2402,5962,50,50,66458,51331,5266,2873,6651,281,26,2672,6261,129,26,28163,6544,21460,28011,6836,21175,26330,7476,17679,23792,15582,7851,16969,6272,10632,17935,7543,10044,17265,7536,9245,22605,8563,13609,33409,6943,26231,24519,7370,17024,25975,7040,18668,26004,10386,15448,27466,3267,24149,25816,7855,17873,19388,6744,4234,29036,6689,22154,33135,4675,27993,28519,6994,21207,27534,6758,20141
49,49,127325,45408,17164,1849,63525,731,201,0,0,122718,34355,19398,2305,66862,843,64,0,0,139892,34426,21908,2768,81211,2227,155,139957,34448,21929,2486,80924,2015,123,120285,32830,19353,2469,65817,957,70,1301,64792,227,0,393,1395,121755,34093,19405,2888,64934,1456,119,99043,37372,12519,1386,48133,505,163,0,0,64364,24546,7557,1098,30723,336,5,938,30519,234,131,0,107919,28365,15686,2087,62054,1575,124,107919,28365,15686,1099,60992,71,10,345,1351,62864,23507,7454,1178,30168,404,0,0,0,0,0,0,63054,24012,7272,1305,29662,559,0,1035,29396,445,0,58198,21729,7516,1722,26586,533,3,1462,26418,409,3,21059,11356,9483,19429,12090,7339,21988,12180,9044,19747,14108,5146,14989,9720,5260,15394,9474,5395,14856,9312,5151,18850,11560,6871,26185,14551,11278,14116,6126,7976,17686,9069,8425,14238,6443,7672,14675,5623,9025,14190,5907,8269,13964,6101,7621,18925,8548,10188,23226,9063,13691,21140,9697,11158,19889,8294,11313
50,50,112184,87367,16509,3697,5136,702,187,0,0,127738,96044,18697,6388,7834,959,162,0,0,140941,101700,19512,7286,10715,1683,257,141017,101711,19558,7036,10733,1557,232,129523,93918,20374,6768,9648,1173,146,3537,6801,242,0,455,4194,138223,97166,21386,9492,10522,1814,223,83297,63124,13150,2884,4518,567,156,0,0,83203,61736,13128,2892,4788,397,15,2476,4056,140,224,0,107693,75564,16081,5746,9177,1347,215,107693,75564,16081,3521,7383,98,32,1308,3706,84828,61050,13978,3337,5603,562,15,0,0,0,0,0,91376,64594,14909,5078,5922,437,20,3933,4613,39,20,95980,66710,14141,6723,7289,560,5,5526,5981,87,5,31254,22665,8204,30482,24995,5487,36738,30265,4973,35010,29711,3394,30485,27654,2782,30504,25571,2727,30309,26887,2574,35210,29353,4672,48250,36045,11593,34689,26850,7769,37017,28976,7637,35315,28264,6820,36268,24784,11412,35127,26798,8268,34906,27532,7292,41713,31410,9887,48925,35894,11925,46339,36599,9260,45464,36244,9220
51,51,123951,26458,63972,11782,25623,2963,373,0,0,123196,29358,56548,12141,27307,1503,404,0,0,131056,29749,58648,12352,32797,5109,326,128680,28864,58033,9212,31587,3856,209,121757,28912,55274,12490,27796,1844,339,8314,25910,154,272,449,2471,124669,30138,57199,11808,27812,2937,588,94474,22088,46516,8854,19768,2110,269,0,0,65306,21680,25487,6147,11456,283,240,5798,11082,119,131,0,100819,23950,43984,9704,25023,3825,268,100819,23950,43984,6094,23879,114,33,740,2025,65863,21284,26135,6319,11517,234,209,0,0,0,0,0,67547,22172,27033,6352,11306,158,364,6078,11007,70,364,67473,23331,26067,6350,11137,495,9,5854,10912,160,9,27711,23054,4416,26276,23075,3201,30577,25505,3985,28665,24665,2743,23587,21084,2466,23921,20049,2464,23554,20537,2391,27398,23222,3365,34159,27522,6170,19403,15111,4268,24596,20067,4239,19705,15690,3837,20037,15246,4751,19624,15367,4238,19041,14748,3945,25690,19733,5624,31241,22161,8160,29532,22485,6595,28007,20735,5514
52,52,116075,77215,16130,14103,10211,1052,204,0,0,135656,89229,15534,15602,16429,1284,265,0,0,141205,89597,16771,15270,19374,1688,359,141299,89606,16806,14837,19291,1505,328,136513,88709,14612,15635,18008,1342,327,12211,13035,173,65,610,7104,143468,92861,15332,15664,19234,1506,265,97426,65890,12987,11452,8183,827,177,0,0,98472,67302,10726,10297,9181,531,55,9720,8002,95,456,0,116047,74406,13459,12477,15366,1331,305,116047,74406,13459,9357,12909,99,33,790,4994,97394,66535,9824,10432,9587,657,44,0,0,0,0,0,102222,69900,10216,10372,10601,694,10,9744,9046,140,10,105498,70818,11767,10540,11354,615,10,9596,9672,102,10,57948,52610,4776,52192,47876,4316,62515,56914,3368,61070,54958,3815,57421,54247,3096,56560,49632,3245,56599,51535,3504,60659,55249,3624,69949,64263,4776,52887,48286,4554,58390,53619,4153,53661,49395,3941,53687,48635,4940,53182,48300,4825,52300,47673,3998,61725,56163,4947,70571,63411,5539,69286,62945,5659,67350,60003,4900
53,53,127737,24012,79919,20007,9839,2678,545,0,0,128952,34192,68561,21854,12111,1889,436,0,0,135472,39992,65938,20958,13233,4451,456,135789,39997,66116,17356,12356,3197,297,127361,36554,64824,21170,11720,1936,406,12840,9997,145,53,459,2490,131014,38941,63284,23345,12178,3585,470,99211,21403,58874,14826,8254,1962,421,0,0,84619,27593,39458,10389,6662,293,10,9986,6094,80,190,0,112879,35343,52297,16657,11855,3568,377,112879,35343,52297,10417,10072,176,75,994,3505,85439,28979,38647,10650,6690,262,19,0,0,0,0,0,90788,31155,39467,11815,7638,231,4,11116,6923,49,4,89266,32283,35540,12429,8331,336,66,11671,7250,56,66,34293,31499,2514,34940,33236,1704,41460,37721,2309,38998,35145,1921,31856,30496,1335,32562,29111,1298,32013,30063,1253,37105,33743,2218,45877,39902,5296,23592,20305,3257,31942,28466,3076,23980,21038,2729,24588,20807,3737,23952,20841,3082,24175,21289,2845,33367,28145,4750,42010,33020,7660,39891,33272,6021,39769,34561,5208
54,54,119445,3646,65280,48432,8998,2616,622,0,0,120975,8860,63698,48792,7563,882,232,0,0,128104,10595,65925,43623,14146,3851,556,128540,10607,66093,39220,13658,2696,313,120587,9393,63654,47560,8433,1504,261,35860,7026,192,5,1658,2800,126069,10837,65208,46812,9619,1909,219,85753,3134,45946,34600,6626,1801,456,0,0,72929,7356,33034,27878,4277,115,33,27653,4042,25,223,0,100006,9482,49779,34275,10919,3011,448,100006,9482,49779,24593,9390,384,51,2224,4103,73334,7748,32874,27243,4990,254,43,0,0,0,0,0,79933,9030,35243,29529,5715,321,44,28942,5446,10,44,78072,9706,34460,26181,7135,439,27,25219,6792,48,27,27421,25704,1616,28214,27281,933,31259,28764,1708,29696,27440,1387,22232,21294,923,22577,20901,889,22346,21191,871,26953,24830,1635,33710,29328,4037,14282,12083,2189,21862,19513,2169,14621,12667,1857,14888,12495,2371,14552,12484,2059,14569,12641,1913,22451,18476,3722,29355,21962,6578,27856,21960,5476,27333,22555,4778
55,55,116673,1561,21815,98741,1315,1758,360,0,0,117114,5440,23847,92606,2121,999,176,0,0,129495,6304,26884,101070,2945,2248,365,130273,6311,26987,94887,2289,1228,168,116550,6579,23531,90874,2481,877,188,81615,1801,104,53,467,2402,129166,7951,28256,97433,2808,1699,377,82561,1265,14644,69899,976,1220,266,0,0,78120,4153,14644,57965,974,322,4,57591,811,38,217,0,98830,5461,19602,76566,2326,1729,280,98830,5461,19602,65871,1634,269,32,864,5097,79211,4870,14336,58370,1264,348,4,0,0,0,0,0,86539,6173,16749,61507,1398,714,0,60762,1136,419,0,88048,6328,15610,63643,1622,828,46,62413,1360,342,46,36193,35586,528,37309,36973,336,36830,35356,835,35606,34169,766,27875,27329,528,28325,27272,520,28236,27578,466,32682,31489,824,39456,37288,1868,17505,16473,1016,26440,25252,1022,18107,17136,871,18367,17189,1152,18121,17192,915,17720,16953,673,26670,24781,1723,33773,30246,3074,32469,29703,2486,32038,29622,2416
56,56,124082,5539,25788,96408,2942,1889,278,0,0,136900,21247,27270,89627,5933,1942,325,0,0,139122,26365,28751,81934,8033,2792,330,139818,26375,28856,77582,6653,1354,146,139754,24040,27371,88582,6699,2077,588,77702,4812,182,39,631,4975,146533,27845,28326,88515,7507,2355,704,93073,5038,17759,72194,2273,1338,207,0,0,97111,17314,16006,60232,2918,631,54,59140,2558,249,225,0,113785,23259,22039,65827,6786,2234,261,113785,23259,22039,56568,5210,266,40,920,5483,100308,19252,16974,59887,3372,733,40,0,0,0,0,0,106004,22431,18436,59981,4180,787,85,58485,3328,94,85,106778,23332,20097,57136,5045,779,36,55490,4161,26,36,43618,42879,597,43681,43291,390,45345,43149,882,43850,41135,895,37433,36760,625,37774,35202,625,37770,36691,591,42011,39998,964,49879,47054,2184,27299,25838,1434,36132,34433,1320,27928,26512,1211,28242,26495,1684,27983,26635,1319,27181,25985,1090,37297,34608,2197,45823,40570,3814,44027,40409,2966,43219,40488,2731
57,57,117094,31470,17323,64898,7502,1573,299,0,0,132890,48866,18096,58044,11579,1413,190,0,0,140822,53640,20001,54857,14942,2080,356,141198,53649,20052,53048,14027,1305,228,134381,52552,18492,55059,11843,1345,204,48526,9035,137,5,687,4946,139808,56532,20058,52976,14621,1939,154,93319,25230,13134,51524,6251,1235,233,0,0,92758,35197,11732,39015,5995,478,14,38179,5172,115,500,0,113334,41867,15781,44946,12783,1670,286,113334,41867,15781,38032,10781,167,46,1218,5442,94665,37350,12428,37754,6474,398,4,0,0,0,0,0,97652,39642,13825,35312,7884,489,10,34033,6343,205,10,100468,40131,13619,38083,7527,343,81,35982,5967,75,81,46723,45310,1141,48462,47401,1061,52095,49066,1349,50590,46946,1399,44644,43643,955,44678,40972,982,44767,43001,911,49111,46295,1444,58002,54165,3148,38581,36165,2368,45520,42913,2163,39386,37167,1975,39700,36434,3196,39329,36942,2346,38376,36158,1993,47834,44190,3099,56236,50180,4445,54438,50236,3517,53278,49829,3408
58,58,122249,2851,7611,113198,2182,833,316,0,0,125232,3119,9017,112911,3026,616,25,0,0,129796,3165,9722,117327,3047,1293,239,130097,3170,9742,115818,2728,840,159,123417,4041,9152,110083,3155,845,25,103442,2079,195,0,656,3852,125612,4297,10110,111348,3363,816,83,94549,2544,5668,87172,1755,646,263,0,0,80434,2242,5453,70770,1334,431,0,70480,1243,231,312,0,104413,2368,7407,94834,2371,1005,191,104413,2368,7407,84326,1782,184,38,1086,7222,78998,2455,5819,68700,1498,443,0,0,0,0,0,0,82961,2466,6282,71963,1941,253,0,71140,1853,54,0,81214,2520,5421,70833,1756,362,21,69839,1720,17,21,43008,41864,1049,43319,42694,625,42880,41137,1161,41962,40537,947,34649,33937,700,34959,33914,695,34861,34066,637,39202,37923,1004,46106,43919,1932,23503,22212,1281,32638,31233,1288,24109,22848,1178,24293,22788,1478,24076,22795,1270,23679,22970,312,33132,31160,1861,40770,37539,2925,39729,37116,2440,39342,37017,2325
59,59,121423,40415,9783,68665,5080,629,250,0,0,126041,35299,10984,74168,7896,223,43,0,0,128580,34265,10899,76928,8613,1165,197,128774,34281,10922,76078,8350,907,147,122397,32748,10214,73245,7655,256,40,69547,6287,143,0,782,2676,124994,32612,10060,74643,8666,487,70,92976,32957,6946,50858,3829,437,206,0,0,86566,27807,6886,47286,4290,103,0,47084,4122,70,237,0,101907,27664,8107,60971,6599,853,152,101907,27664,8107,55099,5735,116,14,858,4314,84328,26372,6535,47056,3979,109,0,0,0,0,0,0,86873,26311,6596,48797,4531,238,10,48403,4291,144,10,78412,22631,6068,44395,4513,405,8,43662,4399,131,8,42401,31152,11019,39087,30776,8311,44580,32777,10869,43269,36660,6063,33547,26958,6568,33784,26745,6612,33522,26692,6428,39394,30906,8077,48011,35652,11966,28728,19068,9650,35584,25457,9933,29170,19544,9536,29459,18788,10644,29022,18999,10015,28810,19107,9615,37682,25871,11675,46125,31056,14697,44462,31112,13127,43769,30725,13044
60,60,115822,4647,26228,89173,2735,1676,326,0,0,121131,4632,25417,93446,2987,1126,73,0,0,127493,4525,29841,95726,5641,2211,362,128033,4533,29937,89529,5205,1245,189,122777,4385,25948,94985,3232,1081,121,86585,2650,115,109,943,2040,131132,4272,26756,101545,4544,1143,255,83697,4159,18342,63712,1967,1175,244,0,0,79687,3788,14450,59370,1427,513,0,58972,1416,205,320,0,97333,3905,21937,72761,4224,1752,281,97333,3905,21937,61733,3548,290,24,894,5002,81130,3845,15468,59898,1543,306,0,0,0,0,0,0,89316,3847,16725,65936,2423,180,55,65337,2150,15,55,85050,3653,17155,61129,2520,345,59,60210,2264,91,59,38863,36995,1787,36863,36142,721,39188,37153,1503,37748,36183,1098,29045,28228,798,29552,28477,816,29375,28495,749,34390,32846,1304,41782,38565,2997,18970,17346,1615,28189,26406,1670,19725,18197,1450,19993,18129,1835,19690,18144,1533,19489,18052,1424,28432,25723,2605,35617,31032,4316,33981,30295,3475,33715,30470,3245
61,61,122918,44492,36231,34550,11780,1870,282,0,0,122480,43835,35440,33023,13679,991,108,0,0,138818,44524,42751,38207,17656,4010,331,139215,44556,42858,35504,17353,3128,246,123372,45747,35323,32357,13728,1109,111,26706,11794,46,5,471,3273,130063,46850,36043,34476,16287,1952,72,91724,37533,23950,23299,9162,1229,203,0,0,80037,33684,18766,19660,7493,338,22,18709,7056,73,265,0,106332,37647,29817,27435,13676,2856,257,106332,37647,29817,22157,12504,200,40,804,3163,81400,34914,19355,19170,7430,274,10,0,0,0,0,0,87563,36230,20428,21416,8905,408,0,20270,8312,246,0,87018,34098,22444,20543,9293,480,0,19457,8825,271,0,39269,28645,10256,37585,28428,9157,43474,30612,11209,42030,33421,7714,35258,27530,7692,35716,26787,7954,35295,26676,7951,40210,30022,9401,49823,35203,13915,29002,18977,9998,36152,25214,10549,29574,19834,9545,29763,18996,10711,29391,19112,10258,29613,19476,10037,37853,25119,12406,44980,28471,15665,43843,29079,14284,43303,27074,15922
62,62,131131,112102,10715,2028,6284,368,97,0,0,135720,112629,14237,1557,7046,549,63,0,0,134635,106506,14398,2337,10696,918,128,134685,106543,14409,2288,10742,867,125,134168,110238,14456,1594,7736,535,55,770,6923,241,27,236,1280,136849,109422,15540,1640,9441,358,14,101077,87292,7409,1580,4757,254,73,0,0,102407,88164,8554,803,4433,358,15,635,4311,230,54,0,107139,86932,10092,1593,7926,669,109,107139,86932,10092,906,7196,67,13,391,1542,101306,86067,8856,718,5326,380,0,0,0,0,0,0,103019,86272,9504,744,6383,176,15,531,5711,99,15,103857,85544,10135,804,7143,144,11,608,6426,41,11,50228,16939,32867,45860,16182,29678,56749,13700,41598,54307,27606,26125,41053,14261,26762,41552,13592,27341,40895,12980,27260,50568,16694,33279,69311,17927,50713,48443,10730,37689,52150,12620,39218,48671,10711,37787,49149,9522,39583,48538,9644,38870,48910,10037,38789,58108,12910,44980,67403,14061,52689,65961,15486,50200,66094,12587,53507
63,63,129521,75909,22603,15899,16888,1020,222,0,0,134117,73883,25245,15301,21359,820,252,0,0,138376,70058,26998,17569,24913,2169,263,138551,70089,27047,16552,24880,1846,234,135090,72505,25743,16589,22537,989,264,12803,20649,152,28,164,3048,140769,74378,27545,16898,23012,1161,30,100548,62236,15409,11007,12743,683,160,0,0,93525,57268,15342,8498,12020,123,80,8193,11678,20,221,0,108532,57457,19141,12980,19399,1592,196,108532,57457,19141,10464,18433,132,33,738,2134,95018,56890,16140,9333,12102,132,95,0,0,0,0,0,100766,58690,17765,9986,13707,359,0,9432,13318,112,0,99143,56124,16429,10613,15351,466,4,9851,14509,184,4,45927,24092,21449,42700,24349,18351,48425,23447,23485,46588,31751,14108,37156,21957,15159,37884,21459,15610,37158,20877,15547,44087,24629,18757,57566,28257,28615,35627,15493,20107,41820,19808,21677,36066,15799,20079,36461,14627,21785,35860,14877,20964,36245,15362,20824,44816,19552,24945,52354,21080,30291,51048,22641,27904,50985,20120,30865
64,64,131807,98078,17455,4070,12709,721,160,0,0,131860,89400,19827,6503,16774,959,85,0,0,139004,89434,20603,6136,23063,1480,238,139099,89476,20630,5757,23110,1368,215,132314,88259,19665,7024,18333,691,97,5020,16221,84,0,251,2810,137125,86248,21158,6911,24429,845,221,104429,79621,12328,2845,9817,520,116,0,0,94118,69456,11798,3263,9156,329,10,2955,8688,118,130,0,111498,74210,14989,4333,17813,1064,182,111498,74210,14989,2798,16672,94,39,591,2105,93634,68063,11710,3406,9988,268,0,0,0,0,0,0,96408,66928,13064,2813,13160,182,0,2535,12113,23,0,96416,65894,12623,2557,14782,219,12,2114,13619,83,12,47645,20404,26770,41558,19270,22288,51069,19351,30000,48794,28709,19153,38426,18943,19455,38957,18134,19905,38213,17523,19896,45920,21104,24013,60422,23977,35681,38829,13698,25112,44480,16939,27167,39119,13931,24986,39598,12748,26787,38964,12859,26081,39374,13180,26127,47692,16847,30470,55158,18080,35815,53568,19417,33536,53286,16534,36686
65,65,132673,39616,25949,11052,58666,1229,268,0,0,129720,42971,25038,12574,51911,1856,199,0,0,139899,46931,26723,14322,54416,1712,559,139363,46727,26579,12037,53649,1031,307,130030,43878,24998,13279,50005,1613,174,8729,47876,471,7,1062,3010,130112,45105,26093,15010,45843,1422,305,115047,36968,21074,8838,49939,983,217,0,0,95323,35853,18913,6959,32501,914,58,6597,31870,545,154,0,123156,43455,22319,11426,47436,1453,512,123156,43455,22319,7787,45223,101,57,861,3353,96780,37133,18779,7009,32799,790,0,0,0,0,0,0,99091,38867,20161,7966,31218,386,25,7318,30357,225,25,97389,40304,18705,8005,29726,243,58,7280,28703,127,58,41777,33746,7651,37145,31637,5508,43507,36241,5690,39608,33489,4750,34130,30072,4008,34537,28877,4012,33855,29043,3904,38953,32873,5038,48124,39552,7892,27149,20930,6198,34902,28362,6092,27793,22038,5501,28435,21272,7095,27412,21002,6382,26881,20921,5486,36329,28233,7704,44417,33020,10500,41794,32508,8829,39112,30135,7419
66,66,133336,102232,9640,4990,16430,790,204,0,0,132513,98852,10352,6185,17078,573,163,0,0,140360,100576,11917,6249,20013,1076,780,140431,100593,11938,6166,20274,915,743,133102,97109,12126,6245,17937,566,115,4640,14473,43,23,381,4308,132358,90759,13866,6605,20747,724,234,121218,93426,8550,4440,14683,675,181,0,0,104012,80807,7662,4763,10209,209,14,4428,9075,44,355,0,125770,91204,10348,5447,17220,899,731,125770,91204,10348,3776,14268,78,71,957,5068,104940,80363,9025,4683,10359,168,18,0,0,0,0,0,106452,76865,10753,4840,13421,200,18,4413,12272,55,18,104735,76311,9745,4784,13185,234,28,4026,12124,102,28,65011,57408,6866,54235,45854,8381,61923,54500,4748,60094,51424,6731,50544,45886,4574,49473,42636,4477,49354,43022,5083,55474,48783,5159,61607,55209,5468,42718,36338,6353,50636,44398,5591,43635,37995,5430,43383,36673,6623,42915,36152,6727,42921,37135,5365,51564,44179,6913,59632,50106,8217,58335,48942,8975,56419,46875,8084
67,67,118588,84870,12671,7392,14374,657,172,0,0,127004,84829,16209,7986,18360,987,51,0,0,141147,89346,17411,10305,23469,1342,355,141206,89363,17434,9667,23750,1050,304,127466,85752,15979,7431,18745,1126,20,5451,16551,51,0,366,3316,129306,83660,16501,9123,20078,1111,73,102534,74031,10452,6201,12344,537,144,0,0,93294,67123,10985,5392,9442,304,0,4906,8824,59,268,0,121355,78008,14587,8638,19411,1125,313,121355,78008,14587,6115,17612,99,37,949,3948,93465,68499,10692,4614,9396,428,0,0,0,0,0,0,95752,66836,12437,5197,11056,284,0,4773,10141,70,0,98066,66968,12706,5571,12552,285,5,4999,11305,87,5,57553,48143,8910,51612,41826,9786,59224,51021,5968,57691,49579,6789,49064,43661,5320,48255,41266,5169,48049,41023,5816,54215,46906,6041,62970,54893,7168,46411,39072,7307,52106,44798,6697,47394,40917,6227,47258,39413,7731,46667,38876,7732,47074,40063,6790,54911,46560,7838,63221,53006,8951,61967,52253,9235,60521,50516,10005
68,68,134592,26988,60946,45625,10054,2602,393,0,0,138897,29546,57852,46203,12610,2190,304,0,0,140527,31210,58166,45784,14496,4229,428,141182,31229,58434,37689,12966,2367,202,137088,28134,56126,45890,12979,2268,276,37405,11289,106,33,1597,2393,139071,28005,56997,48199,13080,3681,153,106061,23919,45387,34431,8322,1943,307,0,0,96458,23732,37324,28655,6053,345,39,28166,5609,105,420,0,114753,27554,45573,35750,12078,3331,350,114753,27554,45573,26694,10659,193,36,823,3221,95590,22424,36416,28843,7257,259,34,0,0,0,0,0,99210,22863,37978,29740,8033,341,35,29084,7501,57,35,99683,23181,36330,29758,9749,859,136,28486,9264,158,136,48116,43986,3875,44789,41610,3179,49036,44220,3348,46443,41930,3313,37296,34688,2571,37433,33710,2495,37400,34087,2674,43213,39024,3328,51695,45531,5573,26472,22313,4130,36699,32438,3874,27424,23751,3485,27793,23436,4293,27024,23030,3961,24387,22622,1595,37306,31640,5295,46106,37364,7854,43947,36797,6647,41806,34881,6925
